,gameId,gameDuraton,blueWins,blueWardPlaced,blueKills,blueDeath,redWardPlaced,blueTotalGoldDiff,blueTotalMinionKillDiff,FirstTowerDiff,HeraldDiff,FirstDragonDiff,blueJungleMinionDiff,TotalAssistDiff,AvgLevelDiff
20969,4101073766,2302,0,100,24,38,131,-7008,22,-1,1,1,-43,-30,-0.8000000000000007
20970,3949554539,1999,0,114,32,44,123,-6017,-22,1,-1,-1,-6,-12,-1.1999999999999993
20971,4167134075,1454,1,70,24,17,59,5429,9,-1,1,-1,7,20,1.6000000000000014
20972,4040256494,1818,1,87,40,22,77,9538,-17,1,1,-1,26,18,0.6000000000000014
20973,4039732224,2646,0,68,51,47,95,-2705,-129,-1,-1,-1,13,16,0.0
20974,4070140940,1555,1,77,40,12,75,17565,100,1,0,-1,63,59,2.8000000000000007
20975,4078005280,1690,0,87,23,29,92,-7651,-24,-1,-1,-1,-38,-2,-1.1999999999999993
20976,4092685346,1429,0,59,20,34,60,-12008,-52,-1,-1,1,-49,-12,-1.200000000000001
20977,4150357103,1133,0,32,10,27,40,-13558,-72,-1,0,-1,-77,-16,-1.799999999999999
20978,4135677039,1071,0,37,42,81,59,-19488,-32,1,0,-1,-44,-34,-2.1999999999999993
20979,3996740736,946,1,34,23,8,27,8823,45,1,0,-1,2,30,1.4000000000000004
20980,4119948444,1566,0,72,12,24,81,-10549,-21,-1,1,1,-28,-30,-0.40000000000000036
20981,4151405726,1276,1,47,15,4,43,11269,86,1,0,1,45,15,1.5999999999999996
20982,4051266723,1578,0,45,18,30,69,-6677,-40,-1,-1,1,-14,-28,-1.799999999999999
20983,4155600038,1685,0,88,13,25,71,-7524,14,-1,0,-1,-30,-39,-0.8000000000000007
20984,4081675491,1508,1,81,26,20,62,8103,24,1,1,-1,42,-1,1.0
20985,4135677156,1762,1,57,37,12,43,11214,29,1,0,1,66,20,1.0
20986,4097928421,2583,0,137,39,50,101,-5548,-74,-1,-1,1,-12,-7,-0.6000000000000014
20987,4108938470,1354,1,62,24,7,45,9949,3,1,0,1,-32,34,1.0
20988,4087442682,1561,0,53,18,43,73,-14794,-19,-1,-1,-1,-33,-36,-1.799999999999999
20989,4085345533,1240,1,48,23,17,43,11011,79,1,0,1,73,4,1.1999999999999993
20990,3894504709,2471,1,117,48,47,143,-1783,-86,1,1,-1,77,-9,-0.6000000000000014
20991,4233719108,1326,1,45,28,11,37,11441,98,1,0,1,50,-3,1.1999999999999993
20992,4143541575,1050,1,39,18,8,32,7137,58,1,0,1,20,17,1.1999999999999993
20993,4116278633,1489,1,69,23,10,60,10023,28,1,1,-1,-7,22,1.200000000000001
20994,4061228422,1494,1,95,30,5,86,17073,-52,1,1,1,32,44,2.200000000000001
20995,4115230088,1694,0,78,27,34,92,-5707,-69,1,-1,-1,10,-10,-1.200000000000001
20996,3738267048,961,0,24,12,32,40,-11679,-78,-1,0,-1,-95,-15,-2.0
20997,4119948738,1256,1,60,35,13,49,15669,24,1,1,1,104,24,2.0
20998,4186009046,1376,0,55,9,21,54,-10628,-70,-1,-1,1,-24,-27,-2.4000000000000004
20999,4081675785,1112,0,43,9,28,50,-12959,-27,-1,0,-1,-62,-21,-2.0
21000,4183911997,2059,1,56,39,40,63,7111,-93,1,-1,1,218,-13,-0.20000000000000107
21001,3927010892,1426,0,74,12,29,74,-6762,43,-1,0,1,-27,-23,-1.0
21002,4052315795,1689,1,56,33,18,68,8533,-148,-1,1,1,76,44,1.5999999999999996
21003,4138823344,1145,0,52,6,21,37,-6179,-12,-1,0,-1,-13,-21,-1.4000000000000004
21004,4002508484,1752,1,74,42,32,51,5252,-17,-1,1,-1,-101,36,1.0
21005,4128337605,1830,1,68,41,29,53,6260,3,-1,1,-1,37,23,1.1999999999999993
21006,4096356120,1636,0,69,68,98,87,-14858,49,-1,-1,1,-134,-40,-1.6000000000000014
21007,4078006109,956,0,30,3,19,26,-9358,-10,-1,0,-1,-3,-16,-1.1999999999999993
21008,4206980981,931,0,30,8,24,40,-13687,-130,-1,0,-1,-32,-21,-1.8000000000000007
21009,4156125050,929,0,15,4,16,29,-9604,-88,-1,0,-1,2,-18,-1.6000000000000014
21010,4189155225,1047,0,31,13,22,43,-3217,41,-1,0,-1,-16,-18,0.20000000000000107
21011,3971575722,1172,0,49,11,25,40,-11350,-65,-1,0,-1,-17,-24,-1.3999999999999986
21012,4100026337,1186,0,53,7,37,44,-17212,-65,-1,0,-1,-53,-42,-2.3999999999999986
21013,4080627690,1866,0,74,30,36,74,-8335,5,-1,-1,-1,-93,-18,-1.0
21014,4098977850,1547,0,49,70,60,92,-4229,-154,-1,1,-1,-19,-3,-0.5999999999999979
21015,4181291081,1189,0,29,7,27,41,-12345,-27,-1,0,-1,-40,-33,-1.6000000000000014
21016,4136202365,861,0,22,3,19,28,-13521,-140,-1,0,-1,-22,-16,-2.0
21017,4128338053,1661,1,70,34,18,92,16412,0,-1,1,-1,90,17,1.4000000000000004
21018,4158222511,1896,1,89,28,22,79,6855,-32,1,1,1,30,0,1.4000000000000004
21019,4147212483,959,0,25,6,22,38,-11090,-54,-1,0,-1,-7,-15,-1.0
21020,4055986411,1064,1,47,19,7,40,7250,-9,1,0,1,30,22,0.8000000000000007
21021,4080627966,1322,0,38,11,38,56,-17539,-67,-1,0,1,-19,-47,-1.8000000000000007
21022,4170281227,1893,0,91,20,22,86,-3121,-51,-1,1,1,18,-10,0.0
21023,4147212578,1741,0,81,17,34,94,-12090,6,-1,-1,-1,-85,-20,-1.5999999999999996
21024,4042879272,2525,0,91,42,37,110,2207,-26,1,1,-1,-23,4,-0.20000000000000284
21025,4148261165,1461,1,69,35,15,61,11200,44,1,0,1,72,21,1.4000000000000004
21026,4184961349,1897,0,100,30,37,76,-5517,44,1,1,-1,-82,-13,-0.8000000000000007
21027,4140921208,2437,1,112,36,43,140,-1071,142,-1,-1,-1,-86,-12,0.3999999999999986
21028,4075909503,1379,1,63,21,14,40,7527,56,1,0,1,39,10,1.0
21029,4188631568,1509,1,68,22,14,74,12593,9,1,1,-1,60,13,2.0
21030,4097405461,1265,1,41,27,12,46,6114,-48,1,0,1,37,22,1.5999999999999996
21031,4086919735,1228,1,51,24,10,41,5785,-90,1,0,-1,13,36,1.0
21032,4040258119,1303,1,62,30,16,53,11890,19,1,0,1,62,21,1.200000000000001
21033,4064899657,924,1,38,28,5,31,12727,81,1,0,1,30,17,2.0
21034,4063326828,2067,0,111,31,34,116,-7578,78,1,-1,1,-33,-25,-1.4000000000000021
21035,4081676919,1536,0,66,26,35,62,-6532,16,1,-1,1,5,-42,-0.8000000000000007
21036,3759239828,915,0,31,7,21,32,-11826,-98,-1,0,-1,-45,-14,-1.799999999999999
21037,4071191190,1392,0,59,19,29,51,-4657,-18,-1,0,-1,9,-7,-0.40000000000000036
21038,3653333686,1705,1,75,37,22,67,5343,-93,1,-1,-1,60,21,1.0
21039,4064375492,1622,1,70,47,19,62,13693,87,1,1,-1,-20,24,2.0
21040,4098978559,1277,1,60,23,13,56,7519,-2,1,0,1,54,17,1.0
21041,4070667009,1936,0,118,18,34,104,-12419,26,1,-1,1,-60,-35,-1.8000000000000007
21042,4194398984,1696,0,74,12,23,85,-4380,-35,1,1,-1,-11,-38,-0.5999999999999996
21043,4158747409,1422,1,48,18,16,51,7119,103,1,0,-1,70,10,1.0
21044,4146164506,1130,0,50,7,18,36,-10471,-89,-1,0,-1,-94,-9,-2.0
21045,4108940070,1391,0,51,9,22,55,-8065,-10,-1,0,1,-18,-30,-1.4000000000000004
21046,4226904922,1476,0,64,27,28,56,-6778,-106,-1,-1,-1,-41,18,-1.4000000000000004
21047,4137251684,1020,1,40,48,39,30,-98,-2,-1,0,1,12,7,-0.5999999999999996
21048,4020859754,1030,0,27,12,40,24,-17838,-166,-1,0,-1,-54,-40,-2.3999999999999986
21049,4144067442,1508,0,55,8,25,60,-10564,18,-1,-1,-1,-15,-28,-1.4000000000000004
21050,3942740856,959,1,39,26,13,28,9954,54,1,0,1,32,18,1.1999999999999993
21051,4137776061,1225,1,47,21,9,53,7918,95,1,0,1,11,8,1.3999999999999986
21052,4085347277,1598,0,99,28,37,62,-9558,-86,-1,-1,-1,-25,-15,-1.799999999999999
21053,4084823103,2253,1,99,36,36,96,7276,51,1,1,1,49,-19,0.6000000000000014
21054,4114707519,970,1,33,15,4,23,9652,96,1,0,1,46,11,1.0
21055,4131484781,1624,0,70,14,33,74,-11129,-31,1,1,-1,-39,-25,-0.5999999999999996
21056,4157174898,1391,1,53,30,9,64,12310,75,1,0,-1,35,33,1.799999999999999
21057,4117329023,1408,1,58,26,12,42,11429,24,1,1,-1,70,23,2.200000000000001
21058,4147213442,1996,0,89,24,41,93,-7166,74,1,1,-1,-35,-57,-1.8000000000000007
21059,4062278849,1549,1,79,27,22,90,10979,63,1,1,1,50,27,1.0
21060,4042880205,1661,1,94,28,18,109,10392,25,1,1,1,42,9,1.4000000000000004
21061,4134106324,964,0,23,5,26,35,-14791,-156,-1,0,-1,-81,-22,-2.4000000000000004
21062,4127290636,1208,0,38,11,19,46,-10721,-54,-1,0,1,-52,-16,-1.5999999999999996
21063,4136203559,1526,0,55,14,24,63,-4869,44,1,-1,-1,-22,-24,-1.200000000000001
21064,4087444848,1215,0,38,10,30,45,-14767,-98,-1,0,1,1,-40,-1.5999999999999996
21065,4137252208,825,1,15,16,3,11,9751,69,1,0,1,-10,23,1.8000000000000007
21066,3952702843,1993,0,96,32,43,111,-7397,-85,-1,-1,1,-17,-22,-0.1999999999999993
21067,4168709499,911,1,33,18,2,29,14391,133,1,0,1,59,20,2.8
21068,4082726300,1213,0,52,9,21,49,-5823,-23,-1,0,-1,-25,-30,-1.200000000000001
21069,4088493485,1252,1,37,10,5,44,9795,53,1,0,-1,53,12,1.0
21070,4060181993,1221,0,49,11,35,43,-14334,-70,-1,0,-1,-59,-25,-1.5999999999999996
21071,4116805145,1004,0,29,10,38,41,-15592,-87,-1,0,-1,-50,-23,-1.8000000000000007
21072,4037113387,1675,0,100,11,30,103,-9347,51,1,-1,-1,-41,-29,-1.8000000000000007
21073,4119426621,1993,0,85,26,37,66,-9032,54,-1,-1,-1,-52,-18,-1.4000000000000021
21074,4105795154,1418,1,51,37,20,59,9861,14,1,1,1,69,20,1.1999999999999993
21075,4094260845,1447,0,61,10,22,57,-7061,-4,1,0,-1,-3,-23,-1.1999999999999993
21076,4145641070,1965,1,86,31,19,101,4543,-20,1,-1,-1,13,25,0.40000000000000036
21077,4073289341,1231,0,57,14,28,51,-10454,-52,-1,0,1,-45,-5,-1.3999999999999986
21078,4106319497,1493,0,48,11,27,52,-7647,51,-1,-1,-1,25,-29,-0.8000000000000007
21079,3974723291,1474,1,65,30,18,49,9693,12,1,1,-1,23,34,1.5999999999999996
21080,4161369847,1412,0,65,15,16,65,-4315,-22,-1,-1,1,-14,-6,-0.8000000000000007
21081,4103173883,1391,1,59,34,25,57,6714,28,1,1,1,23,4,0.5999999999999996
21082,4121523990,1737,1,88,31,18,73,12437,30,1,1,1,21,25,1.8000000000000007
21083,3700520748,1002,0,27,8,18,40,-6411,7,-1,0,-1,9,-16,-0.7999999999999989
21084,4150884149,1325,0,47,13,19,49,-10863,-77,-1,0,-1,-103,-7,-1.0
21085,4158224191,1450,0,43,7,24,68,-14379,19,-1,-1,-1,-93,-43,-2.0
21086,4097931121,2121,1,144,37,14,131,18135,0,1,1,-1,73,36,2.200000000000001
21087,4147738539,944,0,44,28,36,53,759,40,1,0,-1,5,-12,-0.40000000000000036
21088,4158224300,630,1,27,54,25,26,13797,91,1,0,-1,11,11,1.1999999999999993
21089,4129388477,1992,1,80,36,22,105,10509,-22,-1,1,-1,89,27,1.6000000000000014
21090,4142495684,1772,1,81,16,10,92,10421,105,1,0,1,111,9,1.4000000000000004
21091,4142495700,1592,0,80,16,30,72,-11113,-38,1,-1,-1,-30,-27,-2.0
21092,4087445489,1885,1,81,34,35,118,4485,11,-1,1,-1,-8,7,0.7999999999999989
21093,4030298169,1541,1,75,45,18,76,10972,-42,1,1,1,31,35,1.799999999999999
21094,4129388697,1020,0,40,6,20,52,-9290,-66,-1,0,-1,-5,-9,-1.200000000000001
21095,3498670238,1556,0,75,28,29,77,-7064,-74,-1,-1,-1,6,-14,-0.5999999999999996
21096,4087445709,1704,0,90,22,27,93,-271,-53,1,-1,1,42,-13,-1.0
21097,4181293317,1814,1,59,34,25,60,3600,-114,1,1,-1,48,-20,0.0
21098,4146166037,1780,1,83,26,20,78,10584,72,-1,1,-1,40,14,1.5999999999999996
21099,4106320177,958,1,42,59,41,48,17633,128,1,1,1,15,28,2.1999999999999993
21100,4118903091,1312,1,54,31,10,35,14108,22,1,0,1,65,26,1.8000000000000007
21101,4035541352,1108,1,36,26,6,38,10552,-15,1,0,1,-11,26,1.4000000000000004
21102,4149836217,1216,0,47,13,22,42,-6432,-48,-1,0,1,-23,-9,-0.8000000000000007
21103,4119951843,1492,1,78,33,16,62,11489,22,1,1,1,18,47,1.8000000000000007
21104,4148787830,1496,0,50,27,31,35,-7035,-55,-1,0,-1,-49,-20,-0.8000000000000007
21105,4129389199,1433,1,85,22,16,77,6276,65,1,1,-1,11,15,0.6000000000000014
21106,4128864934,1593,0,94,18,27,96,-4978,-49,1,0,-1,-6,-17,-1.0
21107,4130962155,1881,0,86,20,28,127,-7237,-3,1,-1,-1,-4,-27,-1.5999999999999996
21108,4118379285,2044,0,109,36,36,120,-2850,-49,1,-1,1,-14,13,-0.5999999999999996
21109,4107893556,1894,1,82,32,29,106,3665,-29,-1,-1,1,5,14,-0.40000000000000036
21110,4133583684,1417,0,54,13,35,61,-10767,-40,-1,-1,-1,-34,-29,-1.5999999999999996
21111,4067523397,2289,0,123,36,48,107,-5574,-55,1,1,1,40,-51,-1.3999999999999986
21112,4089019209,848,0,24,35,56,32,-12314,-53,-1,0,1,41,-26,-0.5999999999999996
21113,4085873498,1349,1,52,27,18,65,6460,16,1,0,1,18,6,0.8000000000000007
21114,4052319144,2069,1,95,41,36,121,856,78,-1,-1,-1,-107,24,1.1999999999999993
21115,4159798191,1512,1,59,24,11,61,14191,53,1,1,-1,62,27,2.3999999999999986
21116,4084825008,913,1,27,15,8,32,6817,-11,1,0,-1,45,8,1.0
21117,3974724545,1704,1,98,23,15,82,10842,-27,-1,1,1,120,19,1.4000000000000004
21118,4085349357,1490,1,59,22,22,60,6241,23,-1,1,-1,11,7,1.200000000000001
21119,4173429748,1581,1,85,23,16,82,5307,23,1,0,1,34,15,0.5999999999999996
21120,3810098176,928,0,34,7,21,34,-9412,-89,-1,0,-1,-15,-8,-1.1999999999999993
21121,4171856897,1709,0,83,18,42,68,-13199,-10,1,-1,1,-54,-43,-2.1999999999999993
21122,4169759763,2015,1,100,34,36,74,3251,-14,1,1,1,-44,-10,0.7999999999999989
21123,4175002671,1070,0,29,5,17,41,-11645,-116,-1,0,-1,-36,-22,-1.5999999999999996
21124,4206984258,1020,0,32,7,18,39,-7454,-99,-1,0,1,-3,-20,-1.0
21125,3995171937,939,0,35,5,14,32,-7914,-88,-1,0,-1,-28,-13,-1.0
21126,4050746468,1656,1,74,33,19,75,4135,-34,-1,-1,1,6,20,0.5999999999999996
21127,4194401398,1545,0,75,10,28,77,-10916,54,-1,0,1,-40,-44,-1.4000000000000004
21128,4151409828,1972,1,97,38,23,88,7364,-51,1,-1,1,78,28,1.1999999999999993
21129,4111563969,1596,0,75,9,21,65,-10920,1,-1,-1,-1,-79,-23,-1.5999999999999996
21130,3998317809,1494,1,72,26,16,51,8491,77,-1,1,1,62,17,2.0
21131,4094786863,1870,0,74,9,26,85,-12453,77,-1,-1,1,-43,-31,-1.5999999999999996
21132,4086398262,927,0,21,8,21,36,-11789,-56,-1,0,-1,-50,-22,-1.200000000000001
21133,4098981196,778,1,30,58,21,20,12396,30,1,0,1,4,12,2.3999999999999986
21134,4164517227,2215,1,129,38,32,117,6393,58,-1,1,-1,-126,45,1.1999999999999993
21135,4070145414,1321,0,59,14,24,60,-8758,-22,-1,-1,-1,-26,-13,-1.4000000000000004
21136,4147740108,1501,1,95,67,46,71,10662,23,1,1,-1,-16,34,0.0
21137,3822157278,1788,1,85,29,18,85,6870,-33,-1,1,1,0,27,1.3999999999999986
21138,4061756897,969,1,55,21,7,37,9381,55,1,0,1,29,16,0.8000000000000007
21139,4194401765,1201,0,39,16,22,51,-7794,-65,1,0,-1,-36,-15,-1.8000000000000007
21140,4143021562,1398,1,62,31,17,66,10552,-10,1,1,-1,28,50,1.6000000000000014
21141,4122050127,1227,0,40,8,28,62,-14232,-77,-1,0,1,-40,-37,-1.6000000000000014
21142,4085349976,1034,1,42,25,11,33,10985,116,1,0,1,15,8,1.5999999999999996
21143,4221140572,1147,0,38,11,16,33,-4475,-71,-1,0,-1,-11,-16,-0.40000000000000036
21144,4155080294,925,0,32,14,26,24,-10046,-33,-1,0,-1,-16,-24,-1.4000000000000004
21145,4087447198,1754,0,80,25,41,84,-8208,-64,1,-1,1,-47,-29,-1.3999999999999986
21146,4114710220,1304,0,62,14,37,55,-12799,-42,1,0,1,-28,-52,-1.8000000000000007
21147,4021911244,1645,0,60,25,39,65,-8851,-40,-1,-1,-1,-141,9,-2.1999999999999993
21148,4041309910,921,0,39,4,15,36,-8274,-58,-1,0,1,-16,-12,-1.5999999999999996
21149,4074864361,1385,1,66,33,22,69,5257,47,-1,0,1,66,14,1.200000000000001
21150,4060184315,1510,1,52,28,23,63,7082,8,1,1,1,41,3,0.7999999999999989
21151,4087447308,1444,1,86,27,11,69,6880,28,1,0,1,-34,37,1.0
21152,4034494222,1707,1,100,33,32,72,3956,-27,-1,1,-1,-31,6,1.6000000000000014
21153,4140400407,1626,0,66,24,35,52,-11554,-51,-1,-1,-1,-31,-17,-1.5999999999999996
21154,3791748895,1618,0,74,15,37,82,-14657,3,-1,-1,-1,-101,-42,-2.1999999999999993
21155,4105797427,1391,0,10,37,74,72,-13865,-38,1,1,1,7,-52,-4.400000000000002
21156,4144070480,1200,1,41,26,15,42,5715,-1,1,0,1,4,15,0.8000000000000007
21157,4093738844,1615,1,78,20,17,82,1485,-20,-1,1,-1,8,17,0.7999999999999989
21158,4181294948,2240,0,128,39,40,126,4733,-48,1,0,1,165,6,-0.1999999999999993
21159,4182867825,1219,0,50,5,13,54,-8224,-25,-1,0,1,-43,-8,-1.0
21160,4109991850,1091,0,27,51,55,44,-6596,-30,-1,-1,1,11,-23,-0.8000000000000007
21161,4170284987,894,0,20,5,17,25,-11791,-90,-1,0,1,-37,-15,-1.8000000000000007
21162,4131487681,1484,1,53,31,21,80,11328,93,1,1,-1,85,-7,1.4000000000000004
21163,4136730575,1790,1,87,26,16,77,9260,40,-1,1,1,82,18,1.4000000000000004
21164,4208558034,2387,1,82,61,53,98,2586,-58,-1,-1,-1,-9,33,-0.1999999999999993
21165,4123623384,1355,1,51,34,23,44,5969,-11,1,-1,1,63,18,0.20000000000000107
21166,4134633435,1466,1,70,31,15,54,9109,-3,1,1,-1,-36,17,1.5999999999999996
21167,4202790908,1076,0,18,1,17,32,-10501,-55,-1,0,-1,-62,-17,-2.0
21168,4160847918,497,0,17,19,43,25,-7608,-30,-1,0,-1,-52,-22,-0.9999999999999991
21169,4080631867,2334,1,128,36,31,126,4498,35,-1,-1,-1,19,2,1.0
21170,4113662024,1134,1,40,66,69,55,724,-24,-1,0,1,102,-8,-0.8000000000000007
21171,4114710642,1793,1,104,38,23,62,12346,-87,1,1,1,89,25,1.5999999999999996
21172,4099506317,1430,1,49,84,72,35,-37,-187,-1,-1,1,-44,15,-0.20000000000000284
21173,3995697403,1535,0,60,11,37,44,-12925,-39,-1,0,-1,-100,-31,-1.6000000000000014
21174,4086923542,1860,1,84,20,17,121,4250,-4,1,1,1,26,19,1.0
21175,4142498083,939,0,24,10,20,26,-7327,-68,-1,0,-1,-31,0,-1.200000000000001
21176,4144595246,2253,1,79,32,37,97,4762,59,1,1,-1,87,-18,0.8000000000000007
21177,4146168116,1213,0,59,9,33,61,-10148,-115,-1,0,-1,5,-25,-1.1999999999999993
21178,4069622097,1956,0,106,32,47,104,-11910,8,1,-1,-1,-96,-34,-2.1999999999999993
21179,4085350760,2393,1,121,24,30,114,0,83,-1,-1,-1,-65,-19,-0.1999999999999993
21180,4121526650,1958,0,89,21,29,97,-12210,-130,-1,-1,1,-63,-19,-1.3999999999999986
21181,4145119668,967,1,32,19,6,26,9559,61,1,0,1,21,16,1.6000000000000014
21182,4136206793,1948,1,115,36,20,92,12656,0,1,-1,-1,74,36,1.9999999999999982
21183,4087448009,1195,1,57,21,6,44,12315,60,1,0,-1,5,33,0.8000000000000007
21184,4146168268,931,1,37,14,2,28,8260,36,-1,0,1,10,18,1.0
21185,4133585366,1213,0,35,18,33,51,-9295,44,-1,0,1,-12,-23,-1.0
21186,4118381039,1292,1,61,24,11,56,10874,52,1,1,1,35,25,2.0
21187,4038689268,1607,0,113,19,19,88,-3437,-75,1,-1,1,52,-7,-1.0
21188,4074865153,1641,0,77,22,33,97,-13917,4,1,-1,-1,-97,-12,-1.6000000000000014
21189,4094788149,971,1,40,17,4,38,10006,79,1,0,1,12,18,1.5999999999999996
21190,4000940617,1015,1,38,21,11,34,10183,106,1,0,-1,26,15,1.5999999999999996
21191,4033970798,2345,1,119,38,42,138,622,104,-1,-1,-1,-18,-2,-0.1999999999999993
21192,4098982617,2297,1,93,41,50,123,840,26,1,1,-1,67,-44,-0.1999999999999993
21193,4119429887,2115,0,86,36,48,92,-7366,-148,-1,1,-1,-83,14,-1.1999999999999993
21194,4095836946,1772,0,105,18,26,81,-12127,-29,-1,-1,-1,-127,-14,-1.3999999999999986
21195,4182868764,1626,0,58,22,28,72,-624,28,1,1,-1,-35,-26,-0.20000000000000107
21196,4109468464,1263,0,46,12,18,58,-3423,30,1,-1,-1,-22,-22,-1.200000000000001
21197,3971580760,1260,0,52,8,34,71,-13996,-65,-1,0,-1,-17,-47,-1.8000000000000007
21198,4151935879,1856,0,98,30,39,105,-7854,7,-1,-1,-1,37,-14,-1.4000000000000004
21199,4098982832,1986,0,126,20,29,125,-14265,10,-1,-1,1,-117,9,-1.0
21200,4082205624,1808,0,88,27,43,110,-9240,17,-1,-1,1,3,-31,-0.8000000000000007
21201,4048126927,851,0,27,10,20,24,-10724,-133,-1,0,-1,8,-3,-1.5999999999999996
21202,4076962811,974,0,32,5,19,37,-7906,-21,-1,0,-1,9,-27,-1.0
21203,4148790294,1149,1,36,23,13,39,8846,10,1,0,-1,46,9,1.5999999999999996
21204,4123100188,1902,0,105,23,26,93,-7177,15,1,-1,-1,-48,-18,-1.200000000000001
21205,4076962848,1176,1,48,24,12,31,9813,108,1,0,1,6,20,1.0
21206,4115760187,1146,1,32,26,16,39,11181,113,1,0,1,36,21,1.1999999999999993
21207,3995698248,1167,0,22,11,23,21,-8529,-125,-1,0,1,-18,-4,-1.200000000000001
21208,4124148820,2283,0,153,26,30,147,-4398,41,1,-1,-1,-5,-17,-1.0
21209,4151936099,1023,1,48,23,11,46,8496,54,1,0,1,33,12,1.0
21210,3695805540,1566,0,57,23,28,74,-9326,-27,-1,-1,-1,-42,-11,-0.5999999999999996
21211,4189160590,1507,1,74,30,19,51,10039,52,1,1,1,-3,19,1.0
21212,4196500629,1432,0,58,12,25,61,-8413,-64,1,-1,1,-33,-38,-2.5999999999999996
21213,4214326496,935,0,26,6,15,26,-12530,-113,-1,0,-1,-11,-16,-1.8000000000000007
21214,4118381795,1304,0,50,13,40,43,-11467,-28,1,0,-1,24,-45,-1.799999999999999
21215,4079060210,1253,1,63,25,12,53,10982,33,1,0,-1,64,20,1.6000000000000014
21216,4114711798,1386,0,66,14,31,54,-11008,-31,-1,-1,-1,-54,-30,-1.5999999999999996
21217,4105798911,1475,1,48,35,17,70,12823,-4,1,0,1,110,28,1.6000000000000014
21218,4044981507,1490,0,54,31,32,43,-2781,-18,1,-1,-1,-35,-19,-0.5999999999999996
21219,4101080351,2265,1,104,31,18,94,11907,114,1,-1,-1,55,16,1.200000000000001
21220,4122051890,1054,1,55,81,50,27,11678,22,1,0,1,14,56,0.0
21221,4149314875,1522,1,64,26,18,76,10411,14,1,1,-1,80,20,1.8000000000000007
21222,4158227777,1293,1,46,28,10,37,8803,37,1,0,1,-30,29,1.200000000000001
21223,4070147397,911,1,32,22,5,27,12850,96,1,0,0,4,19,1.5999999999999996
21224,4147217752,1366,0,54,53,71,43,-6923,-8,1,-1,1,-116,-25,-0.1999999999999993
21225,4118381943,1694,1,52,30,14,60,10908,70,1,-1,1,-4,39,0.40000000000000036
21226,4129392056,1635,0,86,19,32,91,-4448,56,1,-1,-1,15,-36,-1.200000000000001
21227,3969484276,1418,1,77,16,13,47,7767,61,1,1,1,18,17,1.0
21228,3842606603,1532,1,88,27,23,60,3559,3,-1,1,1,-51,11,1.5999999999999996
21229,4107896375,1945,1,76,30,24,91,9534,4,-1,1,-1,117,18,1.6000000000000014
21230,4085876288,2016,0,69,15,16,89,-9872,-29,1,-1,-1,-145,-7,-2.200000000000001
21231,4080633420,1200,0,31,11,24,42,-9250,-20,-1,0,-1,-31,-20,-1.0
21232,4067526323,863,0,25,3,17,27,-12791,-117,-1,0,-1,-27,-12,-2.3999999999999995
21233,4107896514,911,0,44,46,30,32,2640,-34,1,0,1,56,17,-1.0
21234,4217472719,1807,1,54,36,31,43,4190,12,1,1,-1,-20,-17,0.0
21235,4122052325,1637,1,99,30,19,67,6289,-134,1,1,-1,-3,40,1.1999999999999993
21236,4022437625,1649,0,72,16,29,101,-8300,61,-1,-1,1,24,-26,-1.0
21237,4136732470,1393,1,66,25,14,57,5003,6,1,0,1,-22,15,-0.20000000000000107
21238,4022437701,1726,0,97,15,26,94,-11363,13,-1,-1,-1,-107,-12,-1.5999999999999996
21239,3980494675,1110,0,44,12,28,40,-10685,-11,-1,0,-1,-12,-24,-1.0
21240,4073293678,1738,1,61,41,28,61,10063,63,-1,1,-1,87,14,1.4000000000000004
21241,4076963743,1469,1,62,24,10,65,9158,41,-1,0,-1,37,36,1.5999999999999996
21242,4133586890,1919,1,101,28,29,79,7537,76,-1,1,1,38,8,1.799999999999999
21243,4169762816,1147,0,55,5,12,48,-4468,4,-1,0,-1,-44,-17,-0.7999999999999989
21244,4130965528,1119,0,47,6,19,57,-8180,-19,-1,0,-1,-8,-22,-1.3999999999999986
21245,4101605474,1458,1,72,24,12,60,8704,28,1,1,-1,-24,27,1.0
21246,4081682534,1299,1,52,25,7,84,11200,46,1,0,1,32,32,1.3999999999999986
21247,4060186852,660,0,11,8,6,17,-5631,-107,-1,0,-1,-72,0,-1.6000000000000005
21248,4061759720,1656,0,100,17,24,91,-6583,-33,-1,-1,1,9,-11,-1.0
21249,4174481671,2352,0,127,25,43,121,-11356,17,-1,-1,-1,-82,-30,-0.5999999999999979
21250,4111042859,1081,0,37,11,21,51,-7642,-59,1,0,-1,-10,-23,-1.4000000000000004
21251,4132014411,681,0,29,34,60,38,-14450,-27,-1,0,-1,-52,-33,-1.4000000000000004
21252,4098984311,1223,1,58,71,56,55,9585,47,-1,-1,1,7,24,1.0
21253,4107372931,1031,1,78,67,52,26,2805,-80,-1,0,1,3,30,0.3999999999999986
21254,4068575627,1532,0,66,24,42,77,-14592,-46,1,-1,-1,-132,-13,-2.0
21255,4156131735,1548,0,85,18,29,105,-10090,62,-1,-1,-1,-65,-4,-1.3999999999999986
21256,3992553890,1938,0,94,20,33,105,-11490,-95,-1,-1,1,-55,-13,-1.1999999999999993
21257,3974728104,1164,0,35,16,24,52,-6720,-45,-1,0,1,-38,-17,-0.8000000000000007
21258,4078537135,1000,0,30,6,18,35,-7315,-51,-1,0,-1,22,-9,-0.8000000000000007
